popularity,budget,revenue,original_title,cast,director,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,revenue_category
1.545055,50000000.0,97437106.0,The Book of Life,Diego Luna|Channing Tatum|Zoe Saldana|Christina Applegate|Eugenio Derbez,Jorge R. Gutierrez,love triangle|afterlife|day of the dead|bullfighting,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",95.0,Romance|Animation|Adventure|Comedy|Family,Twentieth Century Fox Film Corporation|Reel FX Creative Studios|Twentieth Century Fox Animation|Chatrone,2014-10-01,531.0,7.3,2014.0,46054552.54,89748446.35,47437106.0,High
1.542392,13000000.0,54837234.0,St. Vincent,Bill Murray|Melissa McCarthy|Naomi Watts|Chris O'Dowd|Terrence Howard,Theodore Melfi,babysitter|friendship|neighbor|divorce|child of divorce,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",102.0,Comedy,The Weinstein Company|Crescendo Productions|Chernin Entertainment|Goldenlight Films,2014-10-09,531.0,7.1,2014.0,11974183.66,50510085.49,41837234.0,High
1.541069,66000000.0,203277636.0,Need for Speed,Aaron Paul|Dominic Cooper|Imogen Poots|Rami Malek|RamÃ³n RodrÃ­guez,Scott Waugh,street race|super cars|super speed|car|based on video game,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",130.0,Action|Crime|Drama|Thriller,DreamWorks SKG|Reliance Entertainment|Bandito Brothers|Touchstone Pictures|Electronic Arts,2014-03-13,1117.0,6.2,2014.0,60792009.35,187237211.3,137277636.0,Blockbuster
1.449046,22000000.0,88880821.0,The Hundred-Foot Journey,Helen Mirren|Manish Dayal|Om Puri|Charlotte Le Bon|Rohan Chand,Lasse HallstrÃ¶m,,A story centered around an Indian family who moves to France and opens a restaurant across the street from a Michelin-starred French restaurant.,122.0,Drama,Amblin Entertainment|Harpo Films|Participant Media|Imagenation Abu Dhabi FZ|Reliance Entertainment,2014-08-06,352.0,7.2,2014.0,20264003.12,81867328.81,66880821.0,High
1.440084,60000000.0,108255770.0,The Boxtrolls,Ben Kingsley|Isaac Hempstead Wright|Elle Fanning|Dee Bradley Baker|Steve Blum,Graham Annable|Anthony Stacchi,based on novel|stop motion animation|father daughter relationship|unlikely friendship|duringcreditsstinger,"An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher.",97.0,Animation|Comedy|Family|Fantasy,Laika Entertainment,2014-09-10,498.0,6.6,2014.0,55265463.05,99713420.94,48255770.0,Blockbuster
1.398713,10000000.0,28883511.0,Big Eyes,Amy Adams|Christoph Waltz|Krysten Ritter|Danny Huston|Jason Schwartzman,Tim Burton,wife husband relationship|artist|court case,"A drama centered on the awakening of the painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",105.0,Drama,The Weinstein Company|Silverwood Films|Electric City Entertainment|Tim Burton Productions,2014-12-24,710.0,6.8,2014.0,9210910.508,26604343.5,18883511.0,High
1.394382,18000000.0,266586800.0,The Prince,Bruce Willis|Jason Patric|John Cusack|Jessica Lowndes|Gia Mantegna,Brian A Miller,mobster|justice|retired|missing|missing daughter,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,93.0,Thriller|Action,Grindstone Entertainment Group|Emmett/Furla Films|Oasis Films|Aperture Entertainment,2014-08-22,165.0,4.6,2014.0,16579638.91,245550715.7,248586800.0,Blockbuster
1.319416,4000000.0,600896.0,The Signal,Brenton Thwaites|Laurence Fishburne|Olivia Cooke|Lin Shaye|Beau Knapp,William Eubank,hacker|supernatural powers|road trip|independent film|superpower,"Three college students on a road trip across the Southwest experience a detour â€“ the tracking of a computer genius who has already hacked into MIT and exposed security faults. When the trio find themselves drawn to an eerily isolated area, suddenly everything goes dark. When one of the students regains consciousness, he finds himself in a waking nightmare.",95.0,Thriller|Science Fiction,Automatik Entertainment|Low Spark Films,2014-03-15,400.0,5.8,2014.0,3684364.203,553479.928,-3399104.0,Low
1.3155,50000000.0,160602194.0,Into the Storm,Richard Armitage|Sarah Wayne Callies|Matt Walsh|Nathan Kress|Alycia Debnam-Carey,Steven Quale,tornado|student|found footage|disaster movie,"The town of Silverton is in one day destroyed by the unprecedented power of a series of tornadoes. The population is at the mercy of the unpredictable and deadly cyclones, while hunters warn that the worst is yet to come. Most people find shelter, but some just go to the tornado for that one, unique shot.",89.0,Action|Thriller,New Line Cinema|Village Roadshow Pictures|Broken Road Productions,2014-08-06,572.0,5.7,2014.0,46054552.54,147929243.6,110602194.0,Blockbuster
1.240895,50000000.0,151165787.0,Planes: Fire & Rescue,Dane Cook|Ed Harris|Julie Bowen|Curtis Armstrong|John Michael Higgins,Roberts Gannaway,firemen|national park|sequel|anthropomorphic car|anthropomorphic vehicles,"When world-famous air racer Dusty learns that his engine is damaged and he may never race again, he must shift gears and is launched into the world of aerial firefighting. Dusty joins forces with veteran fire and rescue helicopter Blade Ranger and his team, a bunch of all-terrain vehicles known as The Smokejumpers. Together, the fearless team battles a massive wildfire, and Dusty learns what it takes to become a true hero.",83.0,Animation|Comedy|Adventure|Family,Walt Disney Pictures|DisneyToon Studios|Prana Studios|Prana Animation Studios,2014-07-17,223.0,5.9,2014.0,46054552.54,139237453.6,101165787.0,Blockbuster
1.214094,35000000.0,17508518.0,Sabotage,Arnold Schwarzenegger|Sam Worthington|Mireille Enos|Joe Manganiello|Harold Perrineau,David Ayer,drug cartel|dea,"In ""Sabotage"", Arnold Schwarzenegger leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done - until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.",110.0,Action|Drama|Thriller|Crime,Open Road Films|QED International|Albert S. Ruddy Productions|Crave Films|Roth Films,2014-03-28,422.0,5.4,2014.0,32238186.78,16126939.24,-17491482.0,High
1.146492,13200000.0,53830415.0,No Good Deed,Idris Elba|Taraji P. Henson|Leslie Bibb|Kate del Castillo|Henry Simmons,Sam Miller,sadistic|hostage|sociopath|serial killer|blood,"Terri, a devoted wife and mother of two, lives an ideal life that takes a dramatic turn when her home and children are threatened by Colin, a charming stranger who smooth-talks his way into her house, claiming car trouble. The unexpected invitation leaves her and her family terrorized and fighting for survival.",84.0,Thriller,Sony Pictures|Screen Gems,2014-09-12,105.0,5.8,2014.0,12158401.87,49582713.52,40630415.0,High
1.142614,5000000.0,41797583.0,Still Alice,Julianne Moore|Alec Baldwin|Kristen Stewart|Kate Bosworth|Shane McRae,Richard Glatzer|Wash Westmoreland,mother|professor|illness,"Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested.",99.0,Drama,Killer Films|Big Indie Pictures|Backup Media|BSM Studio,2014-12-05,725.0,7.5,2014.0,4605455.254,38499379.65,36797583.0,High
1.140302,5000000.0,40100000.0,"As Above, So Below",Perdita Weeks|Ben Feldman|Edwin Hodge|FranÃ§ois Civil|Marion Lambert,John Erick Dowdle,paris|treasure|catacombs|written by director|scientist,"When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",93.0,Horror|Thriller,Legendary Pictures,2014-08-14,501.0,6.1,2014.0,4605455.254,36935751.14,35100000.0,High
1.136851,24000000.0,12096300.0,Foxcatcher,Steve Carell|Channing Tatum|Mark Ruffalo|Sienna Miller|Vanessa Redgrave,Bennett Miller,biography|wrestling|sport|based on true story,The greatest Olympic Wrestling Champion brother team joins Team Foxcatcher led by multimillionaire sponsor John E. du Pont as they train for the 1988 games in Seoul - a union that leads to unlikely circumstances.,134.0,Drama|Thriller,Likely Story|Media Rights Capital|Annapurna Pictures,2014-05-19,645.0,6.5,2014.0,22106185.22,11141793.68,-11903700.0,High
1.077877,20000000.0,34077920.0,Endless Love,Alex Pettyfer|Gabriella Wilde|Robert Patrick|Rhys Wakefield|Emma Rigby,Shana Feste,woman director|teenage romance,"When beautiful Jade (Gabriella Wilde) meets charismatic David (Alex Pettyfer), her sheltered world of privilege is turned upside down as the pair's instant desire sparks a reckless summer love affair. While Jade leaves behind her inhibitions and innocence as she falls for David, he works to prove himself worthy of her love. But when David's mysterious past and Jade's overprotective father threaten to tear them apart, their romance will be put to the ultimate test.",103.0,Drama|Romance,Universal Pictures|Fake Empire|Bluegrass Films,2014-02-12,357.0,6.6,2014.0,18421821.02,31388867.14,14077920.0,High
1.052381,12250000.0,2295423.0,The Rover,Guy Pearce|Robert Pattinson|Scoot McNairy|Nash Edgerton|Anthony Hayes,David MichÃ´d,dystopia,"A decade after the collapse of the western world, Australia has become a lawless wasteland. As desperate outsiders pillage the country's precious mineral resources, taciturn Eric travels from town to town searching for signs of life.",100.0,Crime|Drama,Porchlight Films|FilmNation Entertainment|Screen Australia|Screen NSW|Blue-Tongue Films,2014-05-18,164.0,6.0,2014.0,11283365.37,2114293.583,-9954577.0,Medium
1.041267,24000000.0,70181428.0,Think Like a Man Too,Kevin Hart|Regina Hall|Michael Ealy|Jerry Ferrara|Taraji P. Henson,Tim Story,,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",106.0,Comedy|Romance,Screen Gems|Will Packer Productions|Silver State Production Services,2014-06-19,175.0,6.2,2014.0,22106185.22,64643485.26,46181428.0,High
1.039133,15000000.0,9104716.0,Suite FranÃ§aise,Michelle Williams|Kristin Scott Thomas|Matthias Schoenaerts|Sam Riley|Ruth Wilson,Saul Dibb,based on novel|world war ii|love|french resistance|nazi occupation,"France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war.",107.0,Drama|Romance|War,Qwerty Films|Alliance Films|Canal+|TF1 Droits Audiovisuels|Scope Pictures,2014-11-05,161.0,6.9,2014.0,13816365.76,8386272.427,-5895284.0,Medium
1.027357,15000000.0,59209.0,Walk of Shame,Elizabeth Banks|James Marsden|Gillian Jacobs|Ethan Suplee|Sarah Wright,Steven Brill,journalist|one-night stand|blonde|woman|lost,"A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life.",95.0,Comedy,Lakeshore Entertainment|Sidney Kimmel Entertainment|FilmDistrict,2014-05-02,402.0,5.7,2014.0,13816365.76,54536.88003,-14940791.0,Low
1.018115,6500000.0,255273813.0,Annabelle,Annabelle Wallis|Alfre Woodard|Eric Ladin|Tony Amendola|Gabriel Bateman,John R. Leonetti,prequel|evil doll|killer doll|spin off|doll,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",99.0,Horror,New Line Cinema|The Safran Company|Evergreen Media Group|RatPac-Dune Entertainment,2014-10-02,827.0,5.6,2014.0,5987091.83,235130424.7,248773813.0,Blockbuster
0.989916,65000000.0,71154592.0,"I, Frankenstein",Aaron Eckhart|Yvonne Strahovski|Bill Nighy|Jai Courtney|Miranda Otto,Stuart Beattie,soul|queen|anti hero|fantasy|prince,"200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.",92.0,Horror|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate|Hopscotch Films,2014-01-22,501.0,5.1,2014.0,59870918.3,65539857.91,6154592.0,High
0.988081,8000000.0,26049082.0,That Awkward Moment,Zac Efron|Miles Teller|Michael B. Jordan|Imogen Poots|Mackenzie Davis,Tom Gormican,male friendship|friendship|dating|relationship|duringcreditsstinger,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their circle. The three young men make a pact to have fun and avoid commitment. However, when all three find themselves involved in serious relationships, they must keep their romances secret from one another.",94.0,Comedy|Romance,Treehouse Pictures,2014-01-29,713.0,6.0,2014.0,7368728.406,23993576.31,18049082.0,High
0.98174,27000000.0,28831145.0,Draft Day,Kevin Costner|Jennifer Garner|Tom Welling|Sam Elliott|Terry Crews,Ivan Reitman,sport|duringcreditsstinger,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",109.0,Drama,Summit Entertainment|Lionsgate,2014-04-11,207.0,6.5,2014.0,24869458.37,26556109.64,1831145.0,High
0.979655,28000000.0,68896829.0,Brick Mansions,Paul Walker|David Belle|RZA|Robert Maillet|Carlo Rota,Camille Delamarre,martial arts|atomic bomb|ghetto|parkour|cops,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.",90.0,Action|Crime|Drama,Canal+|EuropaCorp|CinÃ©+|D8,2014-04-22,476.0,5.8,2014.0,25790549.42,63460252.62,40896829.0,High
0.967846,2000000.0,6676471.0,The Babadook,Essie Davis|Noah Wiseman|Daniel Henshall|Hayley McElhinney|Cathy Adamek,Jennifer Kent,monster|nightmare|book|dysfunctional family|single mother,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",93.0,Drama|Thriller|Horror,South Australian Film Corporation|Screen Australia|Smoking Gun Productions|Causeway Films,2014-05-22,1089.0,6.5,2014.0,1842182.102,6149637.689,4676471.0,Medium
0.966048,20000000.0,100525432.0,Tammy,Melissa McCarthy|Susan Sarandon|Kathy Bates|Allison Janney|Dan Aykroyd,Ben Falcone,,"After losing her job and learning that her husband has been unfaithful, a woman hits the road with her profane, hard-drinking grandmother.",97.0,Comedy,New Line Cinema|Gary Sanchez Productions,2014-07-02,381.0,5.1,2014.0,18421821.02,92593075.79,80525432.0,Blockbuster
0.92537,60000000.0,30800231.0,Winter's Tale,Colin Farrell|Jessica Brown Findlay|Russell Crowe|William Hurt|Jennifer Connelly,Akiva Goldsman,based on novel,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",118.0,Drama|Fantasy|Mystery|Romance,Village Roadshow Pictures|Weed Road Pictures|Warner Bros.,2014-02-13,327.0,5.9,2014.0,55265463.05,28369817.14,-29199769.0,High
0.916435,5000000.0,2367161.0,The Guest,Dan Stevens|Maika Monroe|Sheila Kelley|Ethan Embry|Joel David Moore,Adam Wingard,bar|halloween|high school|iraq war veteran|murder,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",99.0,Mystery|Thriller|Action,HanWay Films|Snoot Entertainment,2014-09-17,402.0,6.6,2014.0,4605455.254,2180370.813,-2632839.0,Medium
0.893121,22500000.0,15520023.0,The Water Diviner,Russell Crowe|Olga Kurylenko|Jai Courtney|Isabel Lucas|Damon Herriman,Russell Crowe,istanbul|australia|farmer|gallipoli campaign,"Four years after the Battle of Gallipoli, Australian farmer Joshua Connor travels to Turkey to find his three sons, who never returned home from the war. When he arrives in Istanbul, he meets others who have also suffered losses: hotelier Ayshe and her son, Orhan, who befriends Connor; and Major Hasan, a Turkish officer who fought against Connor's sons and now may be their father's only hope in finding closure.",112.0,War|Drama,Hopscotch Features|RatPac Entertainment|Seven West Media|Fear of God Films|Seven Group Holdings,2014-12-25,287.0,6.8,2014.0,20724548.64,14295354.29,-6979977.0,High
0.890965,5000000.0,6833445.0,The Green Inferno,Lorenza Izzo|Ariel Levy|Sky Ferreira|Nicolas Martinez|Kirby Bliss Blanton,Eli Roth,chile|gore|jungle|extreme violence|cannibal,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not aloneâ€¦ and that no good deed goes unpunished.",100.0,Horror|Thriller,Worldview Entertainment|Dragonfly Entertainment|Sobras International Pictures|Top Hat Releasing|BH Tilt,2014-09-04,194.0,4.8,2014.0,4605455.254,6294225.035,1833445.0,Medium
0.876514,28000000.0,100654149.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Steve Carell|Jennifer Garner|Ed Oxenbould|Dylan Minnette|Kerris Dorsey,Miguel Arteta,based on novel|job interview|bad luck|wish|one day,"Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.",81.0,Family|Comedy,"Walt Disney Pictures|21 Laps Entertainment|Jim Henson Company, The",2014-10-08,380.0,6.2,2014.0,25790549.42,92711635.87,72654149.0,Blockbuster
0.876066,19800000.0,41296320.0,This Is Where I Leave You,Jason Bateman|Tina Fey|Adam Driver|Rose Byrne|Corey Stoll,Shawn Levy,based on novel|funeral|dysfunctional family|death of father|man child,"When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother (Jane Fonda) and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways.",103.0,Drama|Comedy,Spring Creek Productions|21 Laps Entertainment|Warner Bros.,2014-09-10,377.0,6.5,2014.0,18237602.81,38037670.78,21496320.0,High
0.870104,16000000.0,2429989.0,The Homesman,Hilary Swank|Tommy Lee Jones|Grace Gummer|Meryl Streep|Miranda Otto,Tommy Lee Jones,dancing|based on novel|revenge|native american|tied feet,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.",122.0,Western|Drama,The Javelina Film Company|EuropaCorp|Ithaca Pictures,2014-05-18,150.0,6.2,2014.0,14737456.81,2238241.121,-13570011.0,Medium
0.805839,8500000.0,7500000.0,Big Game,Samuel L. Jackson|Onni Tommila|Ted Levine|Victor Garber|Felicity Huffman,Jalmari Helander,terrorist|parachute|president|air force one|escape,"When Air Force One is shot down by terrorists leaving the President of the United States stranded in the wilderness, there is only one person around who can save him - a 13-year old boy called Oskari. In the forest on a hunting mission to prove his maturity to his kinsfolk, Oskari had been planning to track down a deer, but instead discovers the most powerful man on the planet in an escape pod. With the terrorists closing in to capture their own ""Big Game"" prize, the unlikely duo must team up to escape their hunters. As anxious Pentagon officials observe the action via satellite feed, it is up to the President and his new side-kick to prove themselves and survive the most extraordinary 24 hours of their lives.",90.0,Action|Adventure,Head Gear Films|Altitude Film Entertainment|Film House Germany|Metrol Technology|Ketchup Entertainment,2014-09-05,261.0,5.2,2014.0,7829273.932,6908182.881,-1000000.0,Medium
0.797723,40000000.0,67347013.0,Jersey Boys,Christopher Walken|Vincent Piazza|Freya Tingley|James Madio|Sean Whalen,Clint Eastwood,biography|based on play,"From director Clint Eastwood comes the big-screen version of the Tony Award-winning musical Jersey Boys. The film tells the story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons. The story of their trials and triumphs are accompanied by the songs that influenced a generation, including â€œSherry,â€ â€œBig Girls Donâ€™t Cry,â€ â€œWalk Like a Man,â€ â€œRag Doll,â€ and many more.",134.0,Music|Drama,Warner Bros.,2014-06-05,181.0,6.7,2014.0,36843642.03,62032730.97,27347013.0,High
0.796721,12500000.0,49002684.0,About Last Night,Kevin Hart|Michael Ealy|Regina Hall|Joy Bryant|Christopher McDonald,Steve Pink,duringcreditsstinger,"A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.",100.0,Comedy|Romance,"Screen Gems, Inc.|Rainforest Films|Olive Bridge Entertainment",2014-02-14,165.0,5.8,2014.0,11513638.13,45135933.7,36502684.0,High
0.786398,25000000.0,38307627.0,Million Dollar Arm,Jon Hamm|Bill Paxton|Lake Bell|Suraj Sharma|Aasif Mandvi,Craig Gillespie,baseball|sport|duringcreditsstinger,"In a last-ditch effort to save his career, sports agent JB Bernstein (Jon Hamm) dreams up a wild game plan to find Major League Baseballâ€™s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. Itâ€™s an incredible and touching journey that will change them all â€” especially JB, who learns valuable lessons about teamwork, commitment and family.",124.0,Drama,Walt Disney Pictures,2014-05-09,182.0,6.6,2014.0,23027276.27,35284812.41,13307627.0,High
0.778247,5500000.0,5483299.0,Wish I Was Here,Zach Braff|Kate Hudson|Joey King|Pierce Gagnon|Donald Faison,Zach Braff,jew|independent film|homeschooling|family|struggling actor,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",120.0,Drama|Comedy,Double Feature Films|Wild Bunch|Worldview Entertainment,2014-01-18,192.0,6.3,2014.0,5066000.779,5050617.638,-16701.0,Medium
0.777096,6700000.0,1430655.0,Infinitely Polar Bear,Mark Ruffalo|Zoe Saldana|Imogene Wolodarsky|Ashley Aufderheide|Wallace Wolodarsky,Maya Forbes,semi autobiographical|woman director|bipolar|absent  mother|bipolar disorder,"A manic-depressive mess of a father tries to win back his wife by attempting to take full responsibility of their two young, spirited daughters, who don't make the overwhelming task any easier.",87.0,Comedy|Drama,Paper Street Films|Bad Robot|Park Pictures|KGB Media,2014-01-18,76.0,7.0,2014.0,6171310.04,1317763.517,-5269345.0,Medium
0.757089,13300000.0,5380251.0,Under the Skin,Scarlett Johansson|KryÅ¡tof HÃ¡dek|Paul Brannigan|Michael Moreland|Scott Dymond,Jonathan Glazer,male nudity|scotland|edinburgh|alien|very little dialogue,"Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",108.0,Thriller|Science Fiction|Drama,Scottish Screen|UK Film Council|FilmNation Entertainment|Nick Wechsler Productions|Creative Scotland,2014-03-14,704.0,6.0,2014.0,12250510.98,4955701.047,-7919749.0,Medium
0.751773,6000000.0,3485127.0,Veronica Mars,Kristen Bell|Jason Dohring|Enrico Colantoni|Chris Lowell|Percy Daggs III,Rob Thomas,murder|private detective|high school reunion|duringcreditsstinger,"Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",107.0,Comedy|Drama|Crime,Warner Bros.|Warner Bros. Interactive Entertainment|Rob Thomas Productions,2014-03-13,323.0,6.3,2014.0,5526546.305,3210119.291,-2514873.0,Medium
0.740796,22000000.0,67800064.0,Son of God,Roma Downey|Diogo Morgado|Louise Delamere|Darwin Shaw|Amber Rose Revah,Christopher Spencer,biography|resurrection,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection.",138.0,Drama,Hearst Entertainment Productions|LightWorkers Media,2014-02-28,61.0,5.8,2014.0,20264003.12,62450032.19,45800064.0,High
0.728025,6000000.0,15071.0,Barefoot,Evan Rachel Wood|Scott Speedman|J.K. Simmons|Treat Williams|Kate Burton,Andrew Fleming,naivety|family,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He takes the naive young woman home for his brother's wedding an improbable romance blooms, as she impresses everyone with her genuine, simple charms.",90.0,Comedy|Drama|Romance,WhiteFlame Productions,2014-02-02,129.0,6.5,2014.0,5526546.305,13881.76323,-5984929.0,Low
0.72546,3500000.0,5155325.0,Justice League: War,Michelle Monaghan|Alan Tudyk|Sean Astin|Shemar Moore|Christopher Gorham,Jay Oliva,dc comics|based on comic book|superhero team|super powers,"The world is under attack by an alien armada led by the powerful Apokoliptian, Darkseid. A group of superheroes consisting of Superman, Batman, Wonder Woman, The Flash, Green Lantern, Cyborg, and Shazam must set aside their differences and gather together to defend Earth.",79.0,Animation,DC Comics|Warner Bros. Animation|DC Entertainment,2014-02-02,141.0,7.0,2014.0,3223818.678,4748523.721,1655325.0,Medium
0.722877,8500000.0,770706.0,The Zero Theorem,Christoph Waltz|David Thewlis|MÃ©lanie Thierry|Lucas Hedges|Matt Damon,Terry Gilliam,virtual reality|dystopia|computer,"A computer hacker's goal to discover the reason for human existence continually finds his work interrupted thanks to the Management; this time, they send a teenager and lusty love interest to distract him.",107.0,Drama|Fantasy|Science Fiction,Le Pacte|Zanuck Independent|Voltage Pictures|MediaPro Pictures|Zephyr Films,2014-01-02,232.0,5.7,2014.0,7829273.932,709890.3994,-7729294.0,Low
0.714661,15000000.0,30127963.0,When the Game Stands Tall,Jim Caviezel|Michael Chiklis|Laura Dern|Clancy Brown|Ser'Darius Blain,Thomas Carter,american football|sport|high school american football,A young coach turns a losing high school football program around to go undefeated for 12 consecutive seasons.,115.0,Drama,Mandalay Pictures|Affirm Films,2014-08-22,94.0,6.2,2014.0,13816365.76,27750597.1,15127963.0,High
0.688179,2000000.0,48390.0,Decoding Annie Parker,Samantha Morton|Helen Hunt|Aaron Paul|Alice Eve|Maggie Grace,Steven Bernstein,infidelity|genetics|black comedy|cancer|dna testing,The lives of a breast-cancer patient and a researcher who is trying to prove a genetic link to cancer intersect in a groundbreaking study.,91.0,Drama,Media House Capital|Unified Pictures|Decoding Annie Parker|Ozymandias Productions,2014-05-02,23.0,5.2,2014.0,1842182.102,44571.59595,-1951610.0,Low
0.667732,200000.0,17834867.0,The Quiet Ones,Jared Harris|Sam Claflin|Olivia Cooke|Erin Richards|Rory Fleck-Byrne,John Pogue,male nudity|female nudity|1970s|experiment|nudity,"A university student and some classmates are recruited to carry out a private experiment -- to create a poltergeist. Their subject: an alluring, but dangerously disturbed young woman. Their quest: to explore the dark energy that her damaged psyche might manifest. As the experiment unravels along with their sanity, the rogue PHD students, led by their determined professor, are soon confronted with a terrifying reality: they have triggered an unspeakable force with a power beyond all explanation.",98.0,Horror,Hammer Film Productions|Exclusive Media Group|Travelling Picture Show Company,2014-04-01,147.0,5.1,2014.0,184218.2102,16427536.39,17634867.0,High
